station_id,date,pm25_daily,n_rows_combined,year,month,y
KAM,2023-03-30,10,1,2023,3,2.3125354238472138
KAM,2023-03-31,4.4,1,2023,3,1.5040773967762742
KAM,2023-04-01,3.7,1,2023,4,1.3350010667323402
KAM,2023-04-02,3.7,1,2023,4,1.3350010667323402
KAM,2023-04-03,3.6,1,2023,4,1.308332819650179
KAM,2023-04-04,5.5,1,2023,4,1.7227665977411035
KAM,2023-04-05,6,1,2023,4,1.8082887711792655
KAM,2023-04-06,5.6,1,2023,4,1.7404661748405044
KAM,2023-04-07,4.1,1,2023,4,1.4350845252893225
KAM,2023-04-08,2.9,1,2023,4,1.0986122886681098
KAM,2023-04-09,3.3,1,2023,4,1.2237754316221157
KAM,2023-04-10,2.8,1,2023,4,1.0647107369924282
KAM,2023-04-11,4.1,1,2023,4,1.4350845252893225
KAM,2023-04-12,6.4,1,2023,4,1.8718021769015913
KAM,2023-04-13,6.2,1,2023,4,1.840549633397487
KAM,2023-04-14,5.6,1,2023,4,1.7404661748405044
KAM,2023-04-15,5.3,1,2023,4,1.6863989535702286
KAM,2023-04-16,5.7,1,2023,4,1.7578579175523736
KAM,2023-04-17,3.7,1,2023,4,1.3350010667323402
KAM,2023-04-18,4.2,1,2023,4,1.4586150226995167
KAM,2023-04-19,6,1,2023,4,1.8082887711792655
KAM,2023-04-20,5.3,1,2023,4,1.6863989535702286
KAM,2023-04-21,5.9,1,2023,4,1.791759469228055
KAM,2023-04-22,5.7,1,2023,4,1.7578579175523736
KAM,2023-04-23,3.2,1,2023,4,1.1939224684724346
KAM,2023-04-24,4.3,1,2023,4,1.4816045409242153
KAM,2023-04-25,4.8,1,2023,4,1.5892352051165808
KAM,2023-04-26,5.6,1,2023,4,1.7404661748405044
KAM,2023-04-27,6.9,1,2023,4,1.9459101490553132
KAM,2023-04-28,12.6,1,2023,4,2.5416019934645457
KAM,2023-04-29,9.7,1,2023,4,2.282382385676526
KAM,2023-04-30,9.3,1,2023,4,2.2407096892759584
KAM,2023-05-01,4.2,1,2023,5,1.4586150226995167
KAM,2023-05-02,9.2,1,2023,5,2.23001440015921
KAM,2023-05-03,12.2,1,2023,5,2.5095992623783716
KAM,2023-05-04,10.8,1,2023,5,2.388762789235098
KAM,2023-05-05,7.6,1,2023,5,2.0412203288596382
KAM,2023-05-06,3.2,1,2023,5,1.1939224684724346
KAM,2023-05-07,4.5,1,2023,5,1.5260563034950492
KAM,2023-05-08,4.8,1,2023,5,1.5892352051165808
KAM,2023-05-09,4.5,1,2023,5,1.5260563034950492
KAM,2023-05-10,4.9,1,2023,5,1.6094379124341003
KAM,2023-05-11,6.1,1,2023,5,1.8245492920510458
KAM,2023-05-12,7.4,1,2023,5,2.0149030205422647
KAM,2023-05-13,9.8,1,2023,5,2.2925347571405443
KAM,2023-05-14,10.5,1,2023,5,2.3608540011180215
KAM,2023-05-15,7.5,1,2023,5,2.028148247292285
KAM,2023-05-16,9.6,1,2023,5,2.272125885509337
KAM,2023-05-17,104.5,1,2023,5,4.650143551630823
KAM,2023-05-18,74.4,1,2023,5,4.310799125385514
KAM,2023-05-19,8.2,1,2023,5,2.116255514802552
KAM,2023-05-20,8,1,2023,5,2.0918640616783932
KAM,2023-05-21,5.1,1,2023,5,1.6486586255873816
KAM,2023-05-22,3.3,1,2023,5,1.2237754316221157
KAM,2023-05-23,4.5,1,2023,5,1.5260563034950492
KAM,2023-05-24,13.7,1,2023,5,2.6246685921631587
KAM,2023-05-25,17.5,1,2023,5,2.8678989020441064
KAM,2023-05-26,10.2,1,2023,5,2.33214389523559
KAM,2023-05-27,9.6,1,2023,5,2.272125885509337
KAM,2023-05-28,6.7,1,2023,5,1.916922612182061
KAM,2023-05-29,6.3,1,2023,5,1.856297990365626
KAM,2023-05-30,4.9,1,2023,5,1.6094379124341003
KAM,2023-05-31,4.6,1,2023,5,1.5475625087160128
KAM,2023-06-01,7.5,1,2023,6,2.028148247292285
KAM,2023-06-02,8.3,1,2023,6,2.128231705849268
KAM,2023-06-03,6.8,1,2023,6,1.9315214116032136
KAM,2023-06-04,5.5,1,2023,6,1.7227665977411035
KAM,2023-06-05,3.2,1,2023,6,1.1939224684724346
KAM,2023-06-06,7,1,2023,6,1.9600947840472698
KAM,2023-06-07,7.4,1,2023,6,2.0149030205422647
KAM,2023-06-08,14.7,1,2023,6,2.6946271807700692
KAM,2023-06-09,15,1,2023,6,2.714694743820879
KAM,2023-06-10,9.2,1,2023,6,2.23001440015921
KAM,2023-06-11,4.2,1,2023,6,1.4586150226995167
KAM,2023-06-12,7.5,1,2023,6,2.028148247292285
KAM,2023-06-13,6,1,2023,6,1.8082887711792655
KAM,2023-06-14,26.5,1,2023,6,3.2809112157876537
KAM,2023-06-15,15.3,1,2023,6,2.7343675094195836
KAM,2023-06-16,3,1,2023,6,1.1314021114911006
KAM,2023-06-17,2.8,1,2023,6,1.0647107369924282
KAM,2023-06-18,2,1,2023,6,0.7419373447293773
KAM,2023-06-19,2.5,1,2023,6,0.9555114450274363
KAM,2023-06-20,4.2,1,2023,6,1.4586150226995167
KAM,2023-06-21,7.5,1,2023,6,2.028148247292285
KAM,2023-06-22,6.5,1,2023,6,1.8870696490323797
KAM,2023-06-23,9.6,1,2023,6,2.272125885509337
KAM,2023-06-24,7.7,1,2023,6,2.0541237336955462
KAM,2023-06-25,8.1,1,2023,6,2.1041341542702074
KAM,2023-06-26,11.3,1,2023,6,2.4336133554004498
KAM,2023-06-27,9,1,2023,6,2.2082744135228043
KAM,2023-06-28,8.7,1,2023,6,2.1747517214841605
KAM,2023-06-29,5.7,1,2023,6,1.7578579175523736
KAM,2023-06-30,4.9,1,2023,6,1.6094379124341003
KAM,2023-07-01,4.4,1,2023,7,1.5040773967762742
KAM,2023-07-02,1.9,1,2023,7,0.6931471805599453
KAM,2023-07-03,16.3,1,2023,7,2.797281334830153
KAM,2023-07-04,9.3,1,2023,7,2.2407096892759584
KAM,2023-07-05,11.2,1,2023,7,2.424802725718295
KAM,2023-07-06,19.5,1,2023,7,2.975529566236472
KAM,2023-07-07,17.5,1,2023,7,2.8678989020441064
KAM,2023-07-08,12.3,1,2023,7,2.517696472610991
KAM,2023-07-09,7.7,1,2023,7,2.0541237336955462
KAM,2023-07-10,13.7,1,2023,7,2.6246685921631587
KAM,2023-07-11,17.9,1,2023,7,2.8903717578961645
KAM,2023-07-12,8.3,1,2023,7,2.128231705849268
KAM,2023-07-13,19.8,1,2023,7,2.990719731730447
KAM,2023-07-14,104.2,1,2023,7,4.647271362006727
KAM,2023-07-15,76.4,1,2023,7,4.33729074083249
KAM,2023-07-16,9,1,2023,7,2.2082744135228043
KAM,2023-07-17,6.3,1,2023,7,1.856297990365626
KAM,2023-07-18,7.8,1,2023,7,2.0668627594729756
KAM,2023-07-19,9,1,2023,7,2.2082744135228043
KAM,2023-07-20,9,1,2023,7,2.2082744135228043
KAM,2023-07-21,11,1,2023,7,2.4069451083182885
KAM,2023-07-22,17.9,1,2023,7,2.8903717578961645
KAM,2023-07-23,28.4,1,2023,7,3.349904087274605
KAM,2023-07-24,29.3,1,2023,7,3.380994674344636
KAM,2023-07-25,10.2,1,2023,7,2.33214389523559
KAM,2023-07-26,9.6,1,2023,7,2.272125885509337
KAM,2023-07-27,7.5,1,2023,7,2.028148247292285
KAM,2023-07-28,7.1,1,2023,7,1.9740810260220096
KAM,2023-07-29,14.5,1,2023,7,2.681021528714291
KAM,2023-07-30,39.8,1,2023,7,3.686376323895818
KAM,2023-07-31,81.4,1,2023,7,4.400603020246817
KAM,2023-08-01,58.9,1,2023,8,4.07753744390572
KAM,2023-08-02,36.6,1,2023,8,3.6027767550605247
KAM,2023-08-03,8.4,1,2023,8,2.1400661634962708
KAM,2023-08-04,9.5,1,2023,8,2.2617630984737906
KAM,2023-08-05,12.8,1,2023,8,2.5572273113676265
KAM,2023-08-06,21.4,1,2023,8,3.068052935133617
KAM,2023-08-07,21.6,1,2023,8,3.077312260546414
KAM,2023-08-08,10.5,1,2023,8,2.3608540011180215
KAM,2023-08-09,9.4,1,2023,8,2.2512917986064953
KAM,2023-08-10,3.5,1,2023,8,1.2809338454620642
KAM,2023-08-11,7.5,1,2023,8,2.028148247292285
KAM,2023-08-12,7.4,1,2023,8,2.0149030205422647
KAM,2023-08-13,8.7,1,2023,8,2.1747517214841605
KAM,2023-08-14,25.5,1,2023,8,3.242592351485517
KAM,2023-08-15,35.3,1,2023,8,3.5667118201397288
KAM,2023-08-16,88.9,1,2023,8,4.48863636973214
KAM,2023-08-17,86.3,1,2023,8,4.45898767581001
KAM,2023-08-18,47.5,1,2023,8,3.8628327612373745
KAM,2023-08-19,12.4,1,2023,8,2.5257286443082556
KAM,2023-08-20,149,1,2023,8,5.004617221770693
KAM,2023-08-21,595.6,1,2023,8,6.389737184634642
KAM,2023-08-22,117.5,1,2023,8,4.767289035464526
KAM,2023-08-23,26.3,1,2023,8,3.2733640101522705
KAM,2023-08-24,33.3,1,2023,8,3.5085558999826545
KAM,2023-08-25,31,1,2023,8,3.4372078191851885
KAM,2023-08-26,30.3,1,2023,8,3.414442608412176
KAM,2023-08-27,35.2,1,2023,8,3.563882963939251
KAM,2023-08-28,55.7,1,2023,8,4.021773869387265
KAM,2023-08-29,82.8,1,2023,8,4.417635062141249
KAM,2023-08-30,16.6,1,2023,8,2.8154087194227095
KAM,2023-08-31,15.2,1,2023,8,2.72785282839839
KAM,2023-09-01,13.3,1,2023,9,2.5952547069568657
KAM,2023-09-02,19.5,1,2023,9,2.975529566236472
KAM,2023-09-03,54.5,1,2023,9,4.000033882750859
KAM,2023-09-04,51.7,1,2023,9,3.9473901492654373
KAM,2023-09-05,6.4,1,2023,9,1.8718021769015913
KAM,2023-09-06,9.3,1,2023,9,2.2407096892759584
KAM,2023-09-07,5,1,2023,9,1.62924053973028
KAM,2023-09-08,8.6,1,2023,9,2.163323025660538
KAM,2023-09-09,11.5,1,2023,9,2.451005098112319
KAM,2023-09-10,13.7,1,2023,9,2.6246685921631587
KAM,2023-09-11,8.6,1,2023,9,2.163323025660538
KAM,2023-09-12,6.6,1,2023,9,1.9021075263969203
KAM,2023-09-13,7.5,1,2023,9,2.028148247292285
KAM,2023-09-14,13.4,1,2023,9,2.6026896854443837
KAM,2023-09-15,22.3,1,2023,9,3.109060958860994
KAM,2023-09-16,18.3,1,2023,9,2.91235066461494
KAM,2023-09-17,8.7,1,2023,9,2.1747517214841605
KAM,2023-09-18,4.1,1,2023,9,1.4350845252893225
KAM,2023-09-19,12.3,1,2023,9,2.517696472610991
KAM,2023-09-20,9,1,2023,9,2.2082744135228043
KAM,2023-09-21,16,1,2023,9,2.7788192719904172
KAM,2023-09-22,17.4,1,2023,9,2.8622008809294686
KAM,2023-09-23,16.9,1,2023,9,2.833213344056216
KAM,2023-09-24,2.4,1,2023,9,0.9162907318741551
KAM,2023-09-25,10.4,1,2023,9,2.3513752571634776
KAM,2023-09-26,1.5,1,2023,9,0.47000362924573563
KAM,2023-09-27,3.5,1,2023,9,1.2809338454620642
KAM,2023-09-28,4.9,1,2023,9,1.6094379124341003
KAM,2023-09-29,5.5,1,2023,9,1.7227665977411035
KAM,2023-09-30,5.5,1,2023,9,1.7227665977411035
KAM,2023-10-01,6.7,1,2023,10,1.916922612182061
KAM,2023-10-02,7.7,1,2023,10,2.0541237336955462
KAM,2023-10-03,8.7,1,2023,10,2.1747517214841605
KAM,2023-10-04,8.6,1,2023,10,2.163323025660538
KAM,2023-10-05,3.6,1,2023,10,1.308332819650179
KAM,2023-10-06,5.1,1,2023,10,1.6486586255873816
KAM,2023-10-07,5.2,1,2023,10,1.667706820558076
KAM,2023-10-08,7.4,1,2023,10,2.0149030205422647
KAM,2023-10-09,7.7,1,2023,10,2.0541237336955462
KAM,2023-10-10,3.9,1,2023,10,1.3862943611198906
KAM,2023-10-11,7.2,1,2023,10,1.9878743481543455
KAM,2023-10-12,7.3,1,2023,10,2.001480000210124
KAM,2023-10-13,6.4,1,2023,10,1.8718021769015913
KAM,2023-10-14,6.6,1,2023,10,1.9021075263969203
KAM,2023-10-15,5.9,1,2023,10,1.791759469228055
KAM,2023-10-16,5,1,2023,10,1.62924053973028
KAM,2023-10-17,4.2,1,2023,10,1.4586150226995167
KAM,2023-10-18,3.5,1,2023,10,1.2809338454620642
KAM,2023-10-19,5.4,1,2023,10,1.7047480922384253
KAM,2023-10-20,5.1,1,2023,10,1.6486586255873816
KAM,2023-10-21,6.2,1,2023,10,1.840549633397487
KAM,2023-10-22,7.7,1,2023,10,2.0541237336955462
KAM,2023-10-23,7,1,2023,10,1.9600947840472698
KAM,2023-10-24,7,1,2023,10,1.9600947840472698
KAM,2023-10-25,6.1,1,2023,10,1.8245492920510458
KAM,2023-10-26,7.4,1,2023,10,2.0149030205422647
KAM,2023-10-27,7.2,1,2023,10,1.9878743481543455
KAM,2023-10-28,10.3,1,2023,10,2.341805806147327
KAM,2023-10-29,9.9,1,2023,10,2.302585092994046
KAM,2023-10-30,11.5,1,2023,10,2.451005098112319
KAM,2023-10-31,16.8,1,2023,10,2.827313621929028
KAM,2023-11-01,18.8,1,2023,11,2.9391619220655967
KAM,2023-11-02,13,1,2023,11,2.5726122302071057
KAM,2023-11-03,13.9,1,2023,11,2.6390573296152584
KAM,2023-11-04,3.7,1,2023,11,1.3350010667323402
KAM,2023-11-05,5.6,1,2023,11,1.7404661748405044
KAM,2023-11-06,12.7,1,2023,11,2.5494451709255714
KAM,2023-11-07,11.6,1,2023,11,2.4595888418037104
KAM,2023-11-08,11.5,1,2023,11,2.451005098112319
KAM,2023-11-09,12.9,1,2023,11,2.5649493574615367
KAM,2023-11-10,6.9,1,2023,11,1.9459101490553132
KAM,2023-11-11,0.4,1,2023,11,-0.6931471805599453
KAM,2023-11-12,3.3,1,2023,11,1.2237754316221157
KAM,2023-11-13,5.7,1,2023,11,1.7578579175523736
KAM,2023-11-14,8.4,1,2023,11,2.1400661634962708
KAM,2023-11-15,12.1,1,2023,11,2.501435951739211
KAM,2023-11-16,8.4,1,2023,11,2.1400661634962708
KAM,2023-11-17,10.5,1,2023,11,2.3608540011180215
KAM,2023-11-18,11,1,2023,11,2.4069451083182885
KAM,2023-11-19,15.2,1,2023,11,2.72785282839839
KAM,2023-11-20,9.6,1,2023,11,2.272125885509337
KAM,2023-11-21,5.3,1,2023,11,1.6863989535702286
KAM,2023-11-22,9.3,1,2023,11,2.2407096892759584
KAM,2023-11-23,7.2,1,2023,11,1.9878743481543455
KAM,2023-11-24,9.6,1,2023,11,2.272125885509337
KAM,2023-11-25,11.5,1,2023,11,2.451005098112319
KAM,2023-11-26,15,1,2023,11,2.714694743820879
KAM,2023-11-27,8.1,1,2023,11,2.1041341542702074
KAM,2023-11-28,6.5,1,2023,11,1.8870696490323797
KAM,2023-11-29,12,1,2023,11,2.4932054526026954
KAM,2023-11-30,6.9,1,2023,11,1.9459101490553132
KAM,2023-12-01,9.7,1,2023,12,2.282382385676526
KAM,2023-12-02,7,1,2023,12,1.9600947840472698
KAM,2023-12-03,9.6,1,2023,12,2.272125885509337
KAM,2023-12-04,6.6,1,2023,12,1.9021075263969203
KAM,2023-12-05,6.6,1,2023,12,1.9021075263969203
KAM,2023-12-06,9.8,1,2023,12,2.2925347571405443
KAM,2023-12-07,4.4,1,2023,12,1.5040773967762742
KAM,2023-12-08,7.4,1,2023,12,2.0149030205422647
KAM,2023-12-09,4.9,1,2023,12,1.6094379124341003
KAM,2023-12-10,3.5,1,2023,12,1.2809338454620642
KAM,2023-12-11,10.7,1,2023,12,2.379546134130174
KAM,2023-12-12,4.4,1,2023,12,1.5040773967762742
KAM,2023-12-13,4,1,2023,12,1.410986973710262
KAM,2023-12-14,8.3,1,2023,12,2.128231705849268
KAM,2023-12-15,6.2,1,2023,12,1.840549633397487
KAM,2023-12-16,8.7,1,2023,12,2.1747517214841605
KAM,2023-12-17,9.4,1,2023,12,2.2512917986064953
KAM,2023-12-18,5.8,1,2023,12,1.7749523509116736
KAM,2023-12-19,4.1,1,2023,12,1.4350845252893225
KAM,2023-12-20,4.9,1,2023,12,1.6094379124341003
KAM,2023-12-21,4.6,1,2023,12,1.5475625087160128
KAM,2023-12-22,2.9,1,2023,12,1.0986122886681098
KAM,2023-12-23,8.4,1,2023,12,2.1400661634962708
KAM,2023-12-24,4,1,2023,12,1.410986973710262
KAM,2023-12-25,2.4,1,2023,12,0.9162907318741551
KAM,2023-12-26,2.5,1,2023,12,0.9555114450274363
KAM,2023-12-27,3.6,1,2023,12,1.308332819650179
KAM,2023-12-28,5.8,1,2023,12,1.7749523509116736
KAM,2023-12-29,5.6,1,2023,12,1.7404661748405044
KAM,2023-12-30,5,1,2023,12,1.62924053973028
KAM,2023-12-31,6.9,1,2023,12,1.9459101490553132
KAM,2024-01-01,3.6,1,2024,1,1.308332819650179
KAM,2024-01-02,7.6,1,2024,1,2.0412203288596382
KAM,2024-01-03,4.4,1,2024,1,1.5040773967762742
KAM,2024-01-04,3.6,1,2024,1,1.308332819650179
KAM,2024-01-05,3.6,1,2024,1,1.308332819650179
KAM,2024-01-06,3.5,1,2024,1,1.2809338454620642
KAM,2024-01-07,2.1,1,2024,1,0.7884573603642703
KAM,2024-01-08,3.6,1,2024,1,1.308332819650179
KAM,2024-01-09,3.6,1,2024,1,1.308332819650179
KAM,2024-01-10,3.9,1,2024,1,1.3862943611198906
KAM,2024-01-11,2.5,1,2024,1,0.9555114450274363
KAM,2024-01-12,5.3,1,2024,1,1.6863989535702286
KAM,2024-01-13,7,1,2024,1,1.9600947840472698
KAM,2024-01-14,10.4,1,2024,1,2.3513752571634776
KAM,2024-01-15,10.4,1,2024,1,2.3513752571634776
KAM,2024-01-16,7.7,1,2024,1,2.0541237336955462
KAM,2024-01-17,5.1,1,2024,1,1.6486586255873816
KAM,2024-01-18,10.7,1,2024,1,2.379546134130174
KAM,2024-01-19,10.7,1,2024,1,2.379546134130174
KAM,2024-01-20,11,1,2024,1,2.4069451083182885
KAM,2024-01-21,9.8,1,2024,1,2.2925347571405443
KAM,2024-01-22,8.5,1,2024,1,2.151762203259462
KAM,2024-01-23,8.3,1,2024,1,2.128231705849268
KAM,2024-01-24,4.4,1,2024,1,1.5040773967762742
KAM,2024-01-25,4.5,1,2024,1,1.5260563034950492
KAM,2024-01-26,2.6,1,2024,1,0.9932517730102834
KAM,2024-01-27,1.6,1,2024,1,0.5306282510621705
KAM,2024-01-28,1.6,1,2024,1,0.5306282510621705
KAM,2024-01-29,1.8,1,2024,1,0.6418538861723948
KAM,2024-01-30,3.6,1,2024,1,1.308332819650179
KAM,2024-01-31,3.5,1,2024,1,1.2809338454620642
KAM,2024-02-01,4.1,1,2024,2,1.4350845252893225
KAM,2024-02-02,5.3,1,2024,2,1.6863989535702286
KAM,2024-02-03,6.2,1,2024,2,1.840549633397487
KAM,2024-02-04,3.6,1,2024,2,1.308332819650179
KAM,2024-02-05,7,1,2024,2,1.9600947840472698
KAM,2024-02-06,12.4,1,2024,2,2.5257286443082556
KAM,2024-02-07,9.6,1,2024,2,2.272125885509337
KAM,2024-02-08,10.1,1,2024,2,2.3223877202902252
KAM,2024-02-09,7.8,1,2024,2,2.0668627594729756
KAM,2024-02-10,6.3,1,2024,2,1.856297990365626
KAM,2024-02-11,5.1,1,2024,2,1.6486586255873816
KAM,2024-02-12,6.5,1,2024,2,1.8870696490323797
KAM,2024-02-13,8.6,1,2024,2,2.163323025660538
KAM,2024-02-14,14.8,1,2024,2,2.7013612129514133
KAM,2024-02-15,8.6,1,2024,2,2.163323025660538
KAM,2024-02-16,12.2,1,2024,2,2.5095992623783716
KAM,2024-02-17,9.8,1,2024,2,2.2925347571405443
KAM,2024-02-18,6.7,1,2024,2,1.916922612182061
KAM,2024-02-19,10.4,1,2024,2,2.3513752571634776
KAM,2024-02-20,11.4,1,2024,2,2.4423470353692043
KAM,2024-02-21,9,1,2024,2,2.2082744135228043
KAM,2024-02-22,14.1,1,2024,2,2.653241964607215
KAM,2024-02-23,10,1,2024,2,2.3125354238472138
KAM,2024-02-24,5.7,1,2024,2,1.7578579175523736
KAM,2024-02-25,1.8,1,2024,2,0.6418538861723948
KAM,2024-02-26,2.1,1,2024,2,0.7884573603642703
KAM,2024-02-27,2.3,1,2024,2,0.8754687373538999
KAM,2024-02-28,2.6,1,2024,2,0.9932517730102834
KAM,2024-02-29,3.7,1,2024,2,1.3350010667323402
KAM,2024-03-01,4,1,2024,3,1.410986973710262
KAM,2024-03-02,4.6,1,2024,3,1.5475625087160128
KAM,2024-03-03,7.2,1,2024,3,1.9878743481543455
KAM,2024-03-04,5.8,1,2024,3,1.7749523509116736
KAM,2024-03-05,8.9,1,2024,3,2.1972245773362196
KAM,2024-03-06,8.3,1,2024,3,2.128231705849268
KAM,2024-03-07,6.3,1,2024,3,1.856297990365626
KAM,2024-03-08,5.2,1,2024,3,1.667706820558076
KAM,2024-03-09,3.4,1,2024,3,1.252762968495368
KAM,2024-03-10,3.2,1,2024,3,1.1939224684724346
KAM,2024-03-11,2.4,1,2024,3,0.9162907318741551
KAM,2024-03-12,5.1,1,2024,3,1.6486586255873816
KAM,2024-03-13,5.3,1,2024,3,1.6863989535702286
KAM,2024-03-14,6.1,1,2024,3,1.8245492920510458
KAM,2024-03-15,10,1,2024,3,2.3125354238472138
KAM,2024-03-16,9,1,2024,3,2.2082744135228043
KAM,2024-03-17,11.5,1,2024,3,2.451005098112319
KAM,2024-03-18,14.9,1,2024,3,2.70805020110221
KAM,2024-03-19,13,1,2024,3,2.5726122302071057
KAM,2024-03-20,10,1,2024,3,2.3125354238472138
KAM,2024-03-21,6.6,1,2024,3,1.9021075263969203
KAM,2024-03-22,10.3,1,2024,3,2.341805806147327
KAM,2024-03-23,6.7,1,2024,3,1.916922612182061
KAM,2024-03-24,7.3,1,2024,3,2.001480000210124
KAM,2024-03-25,5.1,1,2024,3,1.6486586255873816
KAM,2024-03-26,4.5,1,2024,3,1.5260563034950492
KAM,2024-03-27,3.4,1,2024,3,1.252762968495368
KAM,2024-03-28,3.3,1,2024,3,1.2237754316221157
KAM,2024-03-29,5.3,1,2024,3,1.6863989535702286
KAM,2024-03-30,7,1,2024,3,1.9600947840472698
KAM,2024-03-31,5.8,1,2024,3,1.7749523509116736
KAM,2024-04-01,5.9,1,2024,4,1.791759469228055
KAM,2024-04-02,5.3,1,2024,4,1.6863989535702286
KAM,2024-04-04,3.3,1,2024,4,1.2237754316221157
KAM,2024-04-05,4.6,1,2024,4,1.5475625087160128
KAM,2024-04-06,5,1,2024,4,1.62924053973028
KAM,2024-04-07,1.8,1,2024,4,0.6418538861723948
KAM,2024-04-08,1.5,1,2024,4,0.47000362924573563
KAM,2024-04-09,4.2,1,2024,4,1.4586150226995167
KAM,2024-04-10,3.8,1,2024,4,1.3609765531356006
KAM,2024-04-11,4.7,1,2024,4,1.5686159179138452
KAM,2024-04-12,5.4,1,2024,4,1.7047480922384253
KAM,2024-04-13,5.5,1,2024,4,1.7227665977411035
KAM,2024-04-14,6.5,1,2024,4,1.8870696490323797
KAM,2024-04-15,4.1,1,2024,4,1.4350845252893225
KAM,2024-04-16,2.5,1,2024,4,0.9555114450274363
KAM,2024-04-17,2.7,1,2024,4,1.0296194171811583
KAM,2024-04-18,8,1,2024,4,2.0918640616783932
KAM,2024-04-19,7,1,2024,4,1.9600947840472698
KAM,2024-04-20,5.3,1,2024,4,1.6863989535702286
KAM,2024-04-21,2.2,1,2024,4,0.8329091229351041
KAM,2024-04-22,1.8,1,2024,4,0.6418538861723948
KAM,2024-04-23,3.9,1,2024,4,1.3862943611198906
KAM,2024-04-24,2.9,1,2024,4,1.0986122886681098
KAM,2024-04-25,5.8,1,2024,4,1.7749523509116736
KAM,2024-04-26,3.9,1,2024,4,1.3862943611198906
KAM,2024-04-27,1.9,1,2024,4,0.6931471805599453
KAM,2024-04-28,1.2,1,2024,4,0.26236426446749106
KAM,2024-04-29,2.2,1,2024,4,0.8329091229351041
KAM,2024-04-30,3.6,1,2024,4,1.308332819650179
KAM,2024-05-01,5,1,2024,5,1.62924053973028
KAM,2024-05-02,3.7,1,2024,5,1.3350010667323402
KAM,2024-05-03,3.4,1,2024,5,1.252762968495368
KAM,2024-05-04,5.1,1,2024,5,1.6486586255873816
KAM,2024-05-05,3.2,1,2024,5,1.1939224684724346
KAM,2024-05-06,2,1,2024,5,0.7419373447293773
KAM,2024-05-07,3.9,1,2024,5,1.3862943611198906
KAM,2024-05-08,7,1,2024,5,1.9600947840472698
KAM,2024-05-09,8.7,1,2024,5,2.1747517214841605
KAM,2024-05-10,10.1,1,2024,5,2.3223877202902252
KAM,2024-05-11,8.5,1,2024,5,2.151762203259462
KAM,2024-05-12,5.9,1,2024,5,1.791759469228055
KAM,2024-05-13,4.3,1,2024,5,1.4816045409242153
KAM,2024-05-14,5.7,1,2024,5,1.7578579175523736
KAM,2024-05-15,7.1,1,2024,5,1.9740810260220096
KAM,2024-05-16,3,1,2024,5,1.1314021114911006
KAM,2024-05-17,2.5,1,2024,5,0.9555114450274363
KAM,2024-05-18,3.2,1,2024,5,1.1939224684724346
KAM,2024-05-19,4.2,1,2024,5,1.4586150226995167
KAM,2024-05-20,4.1,1,2024,5,1.4350845252893225
KAM,2024-05-21,2.1,1,2024,5,0.7884573603642703
KAM,2024-05-22,5.2,1,2024,5,1.667706820558076
KAM,2024-05-23,5.1,1,2024,5,1.6486586255873816
KAM,2024-05-24,5.6,1,2024,5,1.7404661748405044
KAM,2024-05-25,3.1,1,2024,5,1.1631508098056809
KAM,2024-05-26,1.4,1,2024,5,0.4054651081081644
KAM,2024-05-27,3.1,1,2024,5,1.1631508098056809
KAM,2024-05-28,4.5,1,2024,5,1.5260563034950492
KAM,2024-05-29,3.4,1,2024,5,1.252762968495368
KAM,2024-05-30,6,1,2024,5,1.8082887711792655
KAM,2024-05-31,4.4,1,2024,5,1.5040773967762742
KAM,2024-06-01,3.5,1,2024,6,1.2809338454620642
KAM,2024-06-02,2,1,2024,6,0.7419373447293773
KAM,2024-06-03,2.3,1,2024,6,0.8754687373538999
KAM,2024-06-04,3.2,1,2024,6,1.1939224684724346
KAM,2024-06-05,2.5,1,2024,6,0.9555114450274363
KAM,2024-06-06,4.8,1,2024,6,1.5892352051165808
KAM,2024-06-07,3.9,1,2024,6,1.3862943611198906
KAM,2024-06-08,3.2,1,2024,6,1.1939224684724346
KAM,2024-06-09,5.6,1,2024,6,1.7404661748405044
KAM,2024-06-10,5.6,1,2024,6,1.7404661748405044
KAM,2024-06-11,2.9,1,2024,6,1.0986122886681098
KAM,2024-06-12,3.3,1,2024,6,1.2237754316221157
KAM,2024-06-13,4.1,1,2024,6,1.4350845252893225
KAM,2024-06-14,3.1,1,2024,6,1.1631508098056809
KAM,2024-06-15,2.1,1,2024,6,0.7884573603642703
KAM,2024-06-16,4.2,1,2024,6,1.4586150226995167
KAM,2024-06-17,4.6,1,2024,6,1.5475625087160128
KAM,2024-06-18,9.4,1,2024,6,2.2512917986064953
KAM,2024-06-19,5.4,1,2024,6,1.7047480922384253
KAM,2024-06-20,6.9,1,2024,6,1.9459101490553132
KAM,2024-06-21,6.2,1,2024,6,1.840549633397487
KAM,2024-06-22,4.8,1,2024,6,1.5892352051165808
KAM,2024-06-23,1.3,1,2024,6,0.336472236621213
KAM,2024-06-24,1.6,1,2024,6,0.5306282510621705
KAM,2024-06-25,3.8,1,2024,6,1.3609765531356006
KAM,2024-06-26,4,1,2024,6,1.410986973710262
KAM,2024-06-27,2.1,1,2024,6,0.7884573603642703
KAM,2024-06-28,2.3,1,2024,6,0.8754687373538999
KAM,2024-06-29,5,1,2024,6,1.62924053973028
KAM,2024-06-30,5.1,1,2024,6,1.6486586255873816
