Station:Kamloops Federal Building -  , Date Time                 , PM25    
 ,                           , ug/m3   
 , 12/31/2021 24:00 AM       , 9.6     
 , 1/1/2022 24:00 AM         , 6.7     
 , 1/2/2022 24:00 AM         , 2.3     
 , 1/3/2022 24:00 AM         , 3.2     
 , 1/4/2022 24:00 AM         , 6.0     
 , 1/5/2022 24:00 AM         , 6.8     
 , 1/6/2022 24:00 AM         , 11.3    
 , 1/7/2022 24:00 AM         , 7.7     
 , 1/8/2022 24:00 AM         , 5.6     
 , 1/9/2022 24:00 AM         , 8.6     
 , 1/10/2022 24:00 AM        , 5.6     
 , 1/11/2022 24:00 AM        , 3.9     
 , 1/12/2022 24:00 AM        , 4.3     
 , 1/13/2022 24:00 AM        , 15.9    
 , 1/14/2022 24:00 AM        , 7.9     
 , 1/15/2022 24:00 AM        , 10.8    
 , 1/16/2022 24:00 AM        , 10.6    
 , 1/17/2022 24:00 AM        , 9.1     
 , 1/18/2022 24:00 AM        , 7.9     
 , 1/19/2022 24:00 AM        , 5.9     
 , 1/20/2022 24:00 AM        , 9.8     
 , 1/21/2022 24:00 AM        , 10.6    
 , 1/22/2022 24:00 AM        , 12.7    
 , 1/23/2022 24:00 AM        , 11.7    
 , 1/24/2022 24:00 AM        , 10.6    
 , 1/25/2022 24:00 AM        , 8.0     
 , 1/26/2022 24:00 AM        , 9.3     
 , 1/27/2022 24:00 AM        , 5.0     
 , 1/28/2022 24:00 AM        , 8.8     
 , 1/29/2022 24:00 AM        , 7.4     
 , 1/30/2022 24:00 AM        , 4.9     
 , 1/31/2022 24:00 AM        , 2.8     
 , 2/1/2022 24:00 AM         , 4.6     
 , 2/2/2022 24:00 AM         , 8.4     
 , 2/3/2022 24:00 AM         , 14.1    
 , 2/4/2022 24:00 AM         , 6.8     
 , 2/5/2022 24:00 AM         , 14.7    
 , 2/6/2022 24:00 AM         , 10.5    
 , 2/7/2022 24:00 AM         , 2.1     
 , 2/8/2022 24:00 AM         , 7.3     
 , 2/9/2022 24:00 AM         , 12.9    
 , 2/10/2022 24:00 AM        , 12.9    
 , 2/11/2022 24:00 AM        , 10.0    
 , 2/12/2022 24:00 AM        , 12.0    
 , 2/13/2022 24:00 AM        , 12.9    
 , 2/14/2022 24:00 AM        , 15.8    
 , 2/15/2022 24:00 AM        , 6.6     
 , 2/16/2022 24:00 AM        , 6.1     
 , 2/17/2022 24:00 AM        , 15.8    
 , 2/18/2022 24:00 AM        , 11.7    
 , 2/19/2022 24:00 AM        , 7.3     
 , 2/20/2022 24:00 AM        , 3.2     
 , 2/21/2022 24:00 AM        , 5.8     
 , 2/22/2022 24:00 AM        , 6.5     
 , 2/23/2022 24:00 AM        , 9.5     
 , 2/24/2022 24:00 AM        , 8.0     
 , 2/25/2022 24:00 AM        , 9.6     
 , 2/26/2022 24:00 AM        , 7.4     
 , 2/27/2022 24:00 AM        , 4.2     
 , 2/28/2022 24:00 AM        , 11.0    
 , 3/1/2022 24:00 AM         , 9.2     
 , 3/2/2022 24:00 AM         , 4.9     
 , 3/3/2022 24:00 AM         , 13.6    
 , 3/4/2022 24:00 AM         , 6.6     
 , 3/5/2022 24:00 AM         , 9.3     
 , 3/6/2022 24:00 AM         , 9.3     
 , 3/7/2022 24:00 AM         , 9.3     
 , 3/8/2022 24:00 AM         , 4.6     
 , 3/9/2022 24:00 AM         , 7.0     
 , 3/10/2022 24:00 AM        , 7.9     
 , 3/11/2022 24:00 AM        , 6.3     
 , 3/12/2022 24:00 AM        , 7.0     
 , 3/13/2022 24:00 AM        , 8.7     
 , 3/14/2022 24:00 AM        , 5.3     
 , 3/15/2022 24:00 AM        , 30.4    
 , 3/16/2022 24:00 AM        , 16.2    
 , 3/17/2022 24:00 AM        , 5.5     
 , 3/18/2022 24:00 AM        , 5.6     
 , 3/19/2022 24:00 AM        , 4.3     
 , 3/20/2022 24:00 AM        , 5.2     
 , 3/21/2022 24:00 AM        , 5.7     
 , 3/22/2022 24:00 AM        , 6.4     
 , 3/23/2022 24:00 AM        , 6.8     
 , 3/24/2022 24:00 AM        , 4.4     
 , 3/25/2022 24:00 AM        , 6.4     
 , 3/26/2022 24:00 AM        , 8.4     
 , 3/27/2022 24:00 AM        , 5.0     
 , 3/28/2022 24:00 AM        , 7.1     
 , 3/29/2022 24:00 AM        , 12.4    
 , 3/30/2022 24:00 AM        , 4.2     
 , 3/31/2022 24:00 AM        , 6.6     
 , 4/1/2022 24:00 AM         , 14.4    
 , 4/2/2022 24:00 AM         , 7.9     
 , 4/3/2022 24:00 AM         , 5.1     
 , 4/4/2022 24:00 AM         , 6.9     
 , 4/5/2022 24:00 AM         , 8.2     
 , 4/6/2022 24:00 AM         , 8.4     
 , 4/7/2022 24:00 AM         , 12.1    
 , 4/8/2022 24:00 AM         , 11.5    
 , 4/9/2022 24:00 AM         , 5.9     
 , 4/10/2022 24:00 AM        , 7.7     
 , 4/11/2022 24:00 AM        ,         
 , 4/12/2022 24:00 AM        , 5.6     
 , 4/13/2022 24:00 AM        , 7.2     
 , 4/14/2022 24:00 AM        , 8.7     
 , 4/15/2022 24:00 AM        , 5.9     
 , 4/16/2022 24:00 AM        , 10.2    
 , 4/17/2022 24:00 AM        , 7.3     
 , 4/18/2022 24:00 AM        , 6.0     
 , 4/19/2022 24:00 AM        , 2.9     
 , 4/20/2022 24:00 AM        , 14.8    
 , 4/21/2022 24:00 AM        , 4.2     
 , 4/22/2022 24:00 AM        , 6.7     
 , 4/23/2022 24:00 AM        , 5.4     
 , 4/24/2022 24:00 AM        , 3.6     
 , 4/25/2022 24:00 AM        , 4.9     
 , 4/26/2022 24:00 AM        , 4.3     
 , 4/27/2022 24:00 AM        , 2.0     
 , 4/28/2022 24:00 AM        , 6.0     
 , 4/29/2022 24:00 AM        , 7.9     
 , 4/30/2022 24:00 AM        , 14.6    
 , 5/1/2022 24:00 AM         , 20.7    
 , 5/2/2022 24:00 AM         , 8.2     
 , 5/3/2022 24:00 AM         , 6.6     
 , 5/4/2022 24:00 AM         , 4.1     
 , 5/5/2022 24:00 AM         , 6.9     
 , 5/6/2022 24:00 AM         , 5.2     
 , 5/7/2022 24:00 AM         , 3.9     
 , 5/8/2022 24:00 AM         , 2.2     
 , 5/9/2022 24:00 AM         , 4.2     
 , 5/10/2022 24:00 AM        , 4.5     
 , 5/11/2022 24:00 AM        , 4.5     
 , 5/12/2022 24:00 AM        , 4.1     
 , 5/13/2022 24:00 AM        , 2.5     
 , 5/14/2022 24:00 AM        , 4.4     
 , 5/15/2022 24:00 AM        , 3.8     
 , 5/16/2022 24:00 AM        , 4.7     
 , 5/17/2022 24:00 AM        , 5.0     
 , 5/18/2022 24:00 AM        , 5.2     
 , 5/19/2022 24:00 AM        , 5.0     
 , 5/20/2022 24:00 AM        , 5.9     
 , 5/21/2022 24:00 AM        , 5.0     
 , 5/22/2022 24:00 AM        , 8.4     
 , 5/23/2022 24:00 AM        , 6.2     
 , 5/24/2022 24:00 AM        , 8.4     
